head,relation,tail,label
Weezer,associatedMusicalArtist,Greig_Nori,0
Welsh_language,languageFamily,Anglo-Frisian_languages,0
ZX81,operatingSystem,"Always_Have,_Always_Will_(Janie_Fricke_song)",0
Leonard_P._Zakim_Bunker_Hill_Memorial_Bridge,crosses,Fol-de-Rol,0
Magic_Johnson,birthPlace,"East_Lansing,_Michigan",0
Alain_Prost,firstRace,1984_Dutch_Grand_Prix,0
Wheat,kingdom,Moldova_national_under-19_football_team,0
Wheat,division,Diphasiastrum,0
Darkthrone,formerBandMember,Valhall_(band),0
Darkthrone,genre,Horror_punk,0
Darkthrone,associatedBand,Mari_Hamada,0
Darkthrone,associatedMusicalArtist,Mari_Hamada,0
The_Price_Is_Right_(U.S._game_show),composer,Tristin_Norwell,0
The_Price_Is_Right_(U.S._game_show),format,720p,0
Jørn_Utzon,award,Jamie_McMann,0
United_States_Navy_SEALs,battle,Sinai_insurgency,0
Plotinus,influenced,Fayçal_Fajr,0
Space_Shuttle_program,launchSite,If_I_Didn't_Love_You_(Tina_Arena_song),0
Space_Shuttle_program,manufacturer,Annie_M._G._Schmidt,0
Bill_Viola,training,Boston_University,0
"Otto_III,_Holy_Roman_Emperor",deathPlace,Americana_Master_Series:_Best_of_the_Sugar_Hill_Years,0
Goldie,ethnicity,Bunurong,0
Peter_Tork,recordLabel,Crown_Records,0
Roger_Williams,birthPlace,Fulham,0
Roger_Williams,predecessor,Brooks_Newmark,0
William_Rowan_Hamilton,field,Natural_philosophy,0
Harold_Godwinson,birthPlace,Waltham_Abbey_(town),0
Harold_Godwinson,restingPlace,Wessex,0
"Carter_Harrison,_Sr.",birthPlace,Pierre_Guillaume_Frédéric_le_Play,0
"Carter_Harrison,_Sr.",region,"Fayette_County,_Kentucky",0
James_A._Garfield,spouse,John_S._Mason,0
Greater_Poland_Voivodeship,part,Gmina_Władysławów,0
Ingrid_Bergman,deathPlace,Cheam,0
Ingrid_Bergman,child,Philip_VI_of_France,0
Bix_Beiderbecke,genre,Johnny_Pate,0
Émile_Picard,doctoralAdvisor,Mihailo_Petrović,0
Émile_Picard,doctoralStudent,Jean_Gaston_Darboux,0
Hubert_Humphrey,almaMater,Sewanee:_The_University_of_the_South,0
Hubert_Humphrey,religion,The_Church_of_Jesus_Christ_of_Latter-day_Saints,0
Hubert_Humphrey,predecessor,T._Coleman_du_Pont,0
La_Paz,country,Santiago_de_Callapa_Municipality,0
Supergrass,recordLabel,Gotee_Records,0
Supergrass,associatedMusicalArtist,Sounds_of_Summer:_The_Very_Best_of_The_Beach_Boys,0
East_India_Company,locationCity,Fulham,0
Parsi,language,Basque_language,0
Yes_(band),bandMember,Circa_(band),0
Yes_(band),associatedMusicalArtist,Steve_Howe_(musician),0
The_Hollywood_Revue_of_1929,writer,A_Love_Bizarre,0
Amman,timeZone,Paul_LePage,0
King_Oliver,deathPlace,"Mitchell_County,_Georgia",0
King_Oliver,genre,Southern_soul,0
Bal_Gangadhar_Tilak,birthPlace,Punjab_Province_(British_India),0
Bal_Gangadhar_Tilak,deathPlace,Presidencies_and_provinces_of_British_India,0
Rocky,musicComposer,Bound_(Fringe),0
Alfred_Bester,deathPlace,"Overland_Park,_Kansas",0
Lua_(programming_language),influenced,MorphOS,0
Psyche_(band),genre,Southern_soul,0
AviaBellanca_Aircraft,location,Living_Books_series,0
Srinivasa_Ramanujan,almaMater,Șimon_River,0
Paul_Atreides,child,Krasimir_Stanoev,0
William_Ramsay,deathPlace,Berkshire,0
Hans_Holbein_the_Younger,deathPlace,West_Bromwich,0
Butterfly,class,Gray_wolf,0
Butterfly,order,Hymenoptera,0
Mitsubishi,product,Health_club,0
Mitsubishi,subsidiary,Investcorp,0
Telex_(band),genre,Mambo_(music),0
Telex_(band),instrument,Fairlight_CMI,0
Merlucciidae,order,Germany_national_youth_football_team,0
Characiformes,order,Chondrostoma,0
Airspeed_Ltd.,industry,Cruise_line,0
Solothurn,canton,1968_New_Zealand_Grand_Prix,0
Solothurn,district,"Rothwell,_West_Yorkshire",0
Paul_Newman,birthPlace,Stza,0
Paul_Newman,child,Jamie_Babbit,0
Pat_Robertson,education,"Cowlitz_County,_Washington",0
Pat_Robertson,religion,Mike_Sillinger,0
Alfred_Rosenberg,deathPlace,Province_of_Posen,0
Yosemite_Valley,architect,Mirco_Poloni,0
Bruce_Nauman,field,Amedeo_Rega,0
Alice_in_Chains,hometown,"Clackamas,_Oregon",0
Alice_in_Chains,genre,Horror_punk,0
Alice_in_Chains,recordLabel,Grand_Royal,0
Alice_in_Chains,associatedBand,Madfly,0
Alice_in_Chains,associatedMusicalArtist,Madfly,0
Houses_of_the_Holy,producer,Richard_Tee,0
Houses_of_the_Holy,genre,Horror_punk,0
Lisa_Lopes,hometown,"Mitchell_County,_Georgia",0
River_Severn,city,Ayr,0
River_Severn,leftTributary,Greenwich,0
Charles_K._Kao,almaMater,University_of_Cambridge,0
Charles_K._Kao,award,National_Medal_of_Science,0
Lake_Huron,part,French_River_(Ontario),0
Somaliland,language,Japanese_language,0
Poitiers,department,Norbert_Nachtweih,0
Minsk,country,Slutsk,0
Grunge,stylisticOrigin,Neo_soul,0
Grunge,instrument,Clarinet,0
Phnom_Penh,governmentType,Murder_of_Tia_Rigg,0
Geastrales,class,Ceratobasidiaceae,0
University_College_London,city,Greenwich,0
Armageddon_(1998_film),starring,Oprah_Winfrey,0
Dutch_Republic,capital,Amsterdam-Zuid,0
The_Little_Girl_Who_Lives_Down_the_Lane,starring,Richard_Libertini,0
David_Eddings,birthPlace,"Carson_City,_Nevada",0
David_Eddings,deathPlace,"Spokane,_Washington",0
David_Eddings,influencedBy,Amanda_Peet,0
United_States_Department_of_the_Treasury,leader,Elorrio,0
Conakry,isPartOf,Stade_du_28_Septembre,0
Conakry,timeZone,My_Family_&_Other_Turkeys_with_Nigel_Marven,0
Buddy_Bolden,genre,Contemporary_classical_music,0
Lilongwe,country,Lake_Malawi,0
Maseru,isPartOf,Roubaix,0
Chickpea,kingdom,Madhukar_Dhumal,0
"Clinton_County,_Indiana",countySeat,"Dell_Rapids,_South_Dakota",0
"Clinton_County,_Indiana",largestCity,"Dell_Rapids,_South_Dakota",0
Port_of_Spain,country,National_Trade_Union_Centre_of_Trinidad_and_Tobago,0
Yakima_River,state,"Cowlitz_County,_Washington",0
Laibach_(band),bandMember,Diabolical_Masquerade,0
"Olympia,_Washington",isPartOf,"Ephrata,_Washington",0
Gentiana,kingdom,Madhukar_Dhumal,0
Gentiana,division,Diphasiastrum,0
Battle_of_Crécy,place,Laon,0
Battle_of_Crécy,commander,"William_Palmer,_2nd_Earl_of_Selborne",0
Tatra_Mountains,country,Malacky,0
John_Dryden,occupation,Columnist,0
John_Dryden,almaMater,Imperial_College_London,0
Hutu,related,Serrano_people,0
The_West_Wing,starring,Massimo_Orlando,0
Crocus,kingdom,Madhukar_Dhumal,0
Crocus,division,Diphasiastrum,0
Countdown_to_Extinction,genre,Horror_punk,0
Countdown_to_Extinction,recordLabel,Gotee_Records,0
Leslie_Groves,award,Idea_(TV_special),0
Netwide_Assembler,license,Idaho's_1st_congressional_district,0
Netwide_Assembler,language,Filipino_language,0
Helsinki_University_of_Technology,country,Jyväskylä,0
Timișoara,leaderName,Nationalist_Movement_Party,0
Timișoara,timeZone,Paula_Dobriansky,0
Larry_Page,birthPlace,"Henderson,_New_York",0
Larry_Page,knownFor,Publix,0
Larry_Page,almaMater,University_of_Kansas,0
Sunrise_(company),type,Walk_Into_Paradise,0
Imperial_College_London,city,Cheam,0
Scottish_Parliament,politicalPartyInLegislature,David_Eddings,0
Wilhelm_Röntgen,award,National_Medal_of_Science,0
The_Lives_of_a_Bengal_Lancer_(film),writer,"George_Marion,_Jr.",0
Max_Born,doctoralStudent,Max_Dehn,0
Max_Born,birthPlace,Germany,0
Max_Born,almaMater,University_of_Kiel,0
Max_Born,award,Honour_Roll_Clasp,0
Lake_Malawi,country,Lilongwe,0
Băile_Herculane,timeZone,Linda_Dessau,0
Convolvulaceae,kingdom,Moldova_national_under-19_football_team,0
Rupert_Brooke,education,"Churchill_College,_Cambridge",0
Louisiana_Tech_University,state,"Lincoln_Parish,_Louisiana",0
George_McGovern,religion,United_Church_of_Christ,0
Qui-Gon_Jinn,occupation,Arnold_Hano,0
Qui-Gon_Jinn,series,San_Francisco_Rush_2049,0
Qui-Gon_Jinn,lastAppearance,Star_Wars:_Episode_II_–_Attack_of_the_Clones,0
"Kourou,_French_Guiana",arrondissement,"Dzerzhinsk,_Russia",0
Mikhail_Lomonosov,occupation,Image_processing,0
The_Eminem_Show,artist,Seven_(record_producer),0
The_Eminem_Show,genre,Gangsta_rap,0
Ibiza,capital,Dishwalla,0
Ibiza,largestCity,Hill_District,0
Pompeu_Fabra_University,city,Second_Spanish_Republic,0
Cadillac,owner,CAMI_Automotive,0
Cadillac,owningCompany,CAMI_Automotive,0
Gironde,part,Pessac,0
E._M._Forster,deathPlace,London,0
E._M._Forster,genre,Selection_Sixteen,0
E._M._Forster,almaMater,"Churchill_College,_Cambridge",0
Progressive_metal,stylisticOrigin,Grunge,0
Progressive_metal,instrument,Drum_kit,0
Philippe_Pétain,birthPlace,French_Third_Republic,0
Philippe_Pétain,deputy,Albert_François_Lebrun,0
Philippe_Pétain,president,Émile_Loubet,0
Philippe_Pétain,predecessor,Paul_Doumer,0
Jean-Bertrand_Aristide,occupation,Writer,0
Errol_Flynn,deathPlace,"Nelson,_British_Columbia",0
The_Glimmer_Man,director,Ghost_Whisperer,0
The_Glimmer_Man,starring,John_Gray_(director),0
Under_Siege_2:_Dark_Territory,starring,Gretchen_Corbett,0
Lycopodiophyta,kingdom,Moldova_national_under-19_football_team,0
All_That_Jazz_(film),director,Daniel_Melnick,0
All_That_Jazz_(film),producer,Bob_Fosse,0
All_That_Jazz_(film),writer,Daniel_Melnick,0
All_That_Jazz_(film),editing,William_Hopper,0
Huesca,leaderParty,Republican_Left_of_Catalonia,0
Huesca,isPartOf,Horta_Sud,0
Anise,kingdom,The_Golden_Boy,0
Anise,division,Diphasiastrum,0
Fernando_Collor_de_Mello,residence,Henry_Forrest_(racehorse_trainer),0
Fernando_Collor_de_Mello,almaMater,Presidencia_Roque_Sáenz_Peña,0
Ferdinand_I_of_Bulgaria,deathPlace,Province_of_Posen,0
Isaac_D'Israeli,birthPlace,Buckinghamshire,0
Isaac_D'Israeli,deathPlace,Kingdom_of_Great_Britain,0
Shareaza,language,Dzongkha,0
Shareaza,genre,Godzilla_(franchise),0
Newcastle_upon_Tyne,isPartOf,North_Tyneside,0
U.S._Route_101,routeEnd,"Spokane,_Washington",0
Robbin_Crosby,genre,Horror_punk,0
Porfirio_Díaz,deathPlace,Pas-de-Calais,0
Bob_Fosse,restingPlace,Max_Matsuura,0
Angela_Merkel,successor,Horst_Köhler,0
Angela_Merkel,president,Jürgen_Trittin,0
Zacatecas_City,isPartOf,Querétaro,0
Bruno_Bauer,influencedBy,Melissa_Benoist,0
Lilium,kingdom,Madhukar_Dhumal,0
Lilium,division,Diphasiastrum,0
The_Godfather_Part_II,cinematography,Tash_(rapper),0
Hever_Castle,type,Igor_Lewczuk,0
Daria,format,480i,0
"Santa_Rosa_County,_Florida",largestCity,Mainstream_rock,0
Love_Me_Tonight,writer,Leo_McCarey,0
Love_Me_Tonight,starring,Adolphe_Menjou,0
The_Last_Picture_Show,starring,Trevor_Howard,0
The_Last_Picture_Show,cinematography,Joseph_A._Valentine,0
Manhattan_(film),director,Brian_Markinson,0
Manhattan_(film),starring,Brian_Markinson,0
Manhattan_(film),cinematography,Sarah_Miles,0
Modern_Times_(film),starring,Jim_Davis_(actor),0
U.S._Route_1,routeJunction,"Catonsville,_Maryland",0
Pass_the_Gravy,director,"George_Marion,_Jr.",0
Pass_the_Gravy,writer,"George_Marion,_Jr.",0
Pass_the_Gravy,starring,Paul_Newman,0
The_Beatles_(album),recordLabel,Chrysalis_Records,0
Max_Allan_Collins,birthPlace,Bosnians,0
The_Poor_Little_Rich_Girl,language,Dzongkha,0
Syringa,kingdom,Madhukar_Dhumal,0
Syringa,division,Diphasiastrum,0
Syringa,family,Cucurbitaceae,0
Camellia,kingdom,Tatta_Hitotsu_no_Koi,0
Camellia,division,Diphasiastrum,0
Camellia,order,Saxifragales,0
"Hampden_County,_Massachusetts",countySeat,"Southwick,_Massachusetts",0
"Hampden_County,_Massachusetts",largestCity,"Southwick,_Massachusetts",0
Red_River_(1948_film),starring,Robert_Middleton,0
Red_River_(1948_film),musicComposer,Darren_Burridge,0
Red_River_(1948_film),editing,Maurizio_Lucidi,0
Shadow_of_a_Doubt,cinematography,Harry_Neumann,0
Shadow_of_a_Doubt,distributor,Alliance_Atlantis,0
Batasuna,ideology,Vilhelm_Carlberg,0
John_Ruskin,birthPlace,Cheam,0
John_Ruskin,influencedBy,Michael_Crichton,0
"Sholto_Douglas,_1st_Baron_Douglas_of_Kirtleside",restingPlace,Fulham,0
Louis_Althusser,mainInterest,Economic_policy,0
John_II_of_France,parent,"Charles_Lennox,_2nd_Duke_of_Richmond",0
John_II_of_France,deathPlace,Fulham,0
Philip_VI_of_France,successor,"Frederick_Campbell,_3rd_Earl_Cawdor",0
Wake_Island_(film),starring,Dick_Wilson,0
Western_Publishing,parentCompany,Penguin_Group,0
Sky_plc,regionServed,Stade,0
Sky_plc,industry,Logistics,0
Sky_plc,subsidiary,Living_TV_Group,0
The_More_the_Merrier,cinematography,Twisting_and_Shouting,0
Míchel_(footballer),team,Music_video,0
South_Dakota_State_University,type,Flagship,0
David_Attenborough,almaMater,Imperial_College_London,0
Oleaceae,kingdom,Moldova_national_under-19_football_team,0
Oleaceae,division,Diphasiastrum,0
The_Magnetic_Fields,bandMember,Heavenly_Action,0
The_Magnetic_Fields,genre,Mambo_(music),0
University_of_Lausanne,city,Démoret,0
Dương_Văn_Minh,birthPlace,Pedro_Paulo_Saraiva_António,0
Elliott_Smith,instrument,Percussion_instrument,0
Elliott_Smith,genre,Jazz,0
"Lawrence_County,_Alabama",countySeat,"East_Lansing,_Michigan",0
"Lawrence_County,_Alabama",largestCity,"East_Lansing,_Michigan",0
Stone_Temple_Pilots,genre,Mambo_(music),0
François_Rabelais,birthPlace,National_Geospatial-Intelligence_Agency,0
Beryl_Bainbridge,deathPlace,West_Bromwich,0
British_Aircraft_Corporation,location,West_Bromwich,0
Billie_Joe_Armstrong,instrument,Percussion_instrument,0
Fritillaria,kingdom,Moldova_national_under-19_football_team,0
Fritillaria,division,Diphasiastrum,0
Ilford,region,Fulham,0
Terry_Goodkind,birthPlace,RAF_Lakenheath,0
Tina_Turner,residence,PCC_streetcar,0
Todd_McFarlane,award,"Raynham,_Massachusetts",0
Algerian_War,commander,Abdelaziz_Bouteflika,0
Alan_Bennett,birthPlace,"Rothwell,_West_Yorkshire",0
Laon,region,Benoît_Delépine,0
