head,relation,tail,label
07414922,_derivationally_related_form,02154312,0
00082563,_synset_domain_topic_of,14237561,0
07803545,_hypernym,07803408,0
00634472,_derivationally_related_form,05772356,0
06488880,_hypernym,06500262,0
00972621,_hypernym,00975270,0
00631391,_also_see,02460502,0
02461014,_member_meronym,02459808,0
06150633,_hypernym,01098968,0
04764412,_hypernym,04765355,0
07139151,_hypernym,00371314,0
14659211,_synset_domain_topic_of,04552348,0
02062212,_derivationally_related_form,00335988,0
02469588,_hypernym,02062017,0
04191150,_hypernym,04159545,0
00438495,_hypernym,00438752,0
00613973,_synset_domain_topic_of,01071155,0
07117472,_hypernym,14493716,0
01783571,_member_meronym,01783384,0
04792357,_derivationally_related_form,07243193,0
11915214,_hypernym,11990167,0
15165289,_hypernym,15160579,0
00939277,_derivationally_related_form,07201365,0
01182654,_derivationally_related_form,02582450,0
10987358,_instance_hypernym,10620758,0
08806897,_member_meronym,09708750,0
01049266,_derivationally_related_form,02147603,0
00829170,_hypernym,00824054,0
02423465,_hypernym,02136285,0
09279458,_hypernym,05807306,0
06333653,_hypernym,06343520,0
00455348,_derivationally_related_form,01640855,0
08900535,_has_part,09207288,0
00628491,_derivationally_related_form,05784831,0
02444662,_derivationally_related_form,06687358,0
11873396,_hypernym,11903671,0
14720238,_hypernym,14960261,0
00430140,_hypernym,00506658,0
12145802,_hypernym,12112918,0
08656590,_synset_domain_topic_of,05972585,0
02116980,_hypernym,00503164,0
05551318,_synset_domain_topic_of,04726938,0
12508936,_hypernym,12711817,0
01769902,_derivationally_related_form,02364448,0
02198332,_hypernym,01788730,0
01014609,_hypernym,00930599,0
00595146,_hypernym,08559508,0
13345286,_hypernym,13359690,0
00803394,_derivationally_related_form,00800242,0
13651804,_hypernym,13604275,0
04063373,_derivationally_related_form,00999270,0
00509846,_hypernym,00510189,0
02460483,_hypernym,02654416,0
00094460,_derivationally_related_form,13477023,0
03022406,_hypernym,03041491,0
03599761,_hypernym,06615026,0
05768806,_derivationally_related_form,01637368,0
00594146,_derivationally_related_form,10252222,0
00833199,_hypernym,00954422,0
02026785,_derivationally_related_form,05147586,0
14175579,_hypernym,14135065,0
01041762,_derivationally_related_form,07160116,0
10777299,_derivationally_related_form,00981944,0
10118382,_derivationally_related_form,08085535,0
01532329,_hypernym,01251928,0
01158064,_derivationally_related_form,02471327,0
09918248,_hypernym,10285938,0
15267536,_hypernym,07291794,0
14493426,_hypernym,01157557,0
00946499,_derivationally_related_form,00240810,0
02034300,_hypernym,02089984,0
03045074,_derivationally_related_form,01248782,0
02926044,_hypernym,03800001,0
02038617,_hypernym,02031934,0
07121361,_derivationally_related_form,00912833,0
02121234,_member_meronym,02120692,0
07921615,_hypernym,07925966,0
01912893,_derivationally_related_form,10765679,0
10153155,_hypernym,13359690,0
08236621,_hypernym,08236963,0
05484573,_hypernym,02991463,0
09381242,_hypernym,14696793,0
14023491,_derivationally_related_form,01002377,0
00622384,_derivationally_related_form,05684003,0
02679899,_derivationally_related_form,05051896,0
00562882,_derivationally_related_form,10362428,0
00400883,_derivationally_related_form,07359599,0
01107254,_hypernym,01121508,0
05045208,_hypernym,01010458,0
03110322,_derivationally_related_form,00003316,0
00449692,_derivationally_related_form,00194414,0
05623628,_hypernym,05623818,0
00303495,_hypernym,00304349,0
01778212,_derivationally_related_form,04855138,0
00931555,_also_see,01090308,0
00284669,_derivationally_related_form,04969242,0
00338821,_hypernym,00339463,0
03285912,_derivationally_related_form,01337653,0
01589363,_derivationally_related_form,06855035,0
01121855,_hypernym,13278375,0
06600684,_derivationally_related_form,00974173,0
05301908,_has_part,05600637,0
01610758,_member_meronym,01604625,0
07416441,_hypernym,03005920,0
00813978,_hypernym,00964911,0
01610463,_derivationally_related_form,00376400,0
09726970,_hypernym,06906439,0
09968845,_hypernym,06672297,0
00996102,_derivationally_related_form,06364149,0
01732244,_hypernym,01732789,0
09989290,_hypernym,10376523,0
13044149,_hypernym,11594676,0
04105893,_has_part,02913152,0
02423589,_hypernym,02425228,0
10421470,_derivationally_related_form,03249342,0
05681117,_has_part,14553590,0
01672607,_also_see,14290881,0
01239619,_hypernym,01414288,0
05718935,_hypernym,00544842,0
08913434,_has_part,08791167,0
02677097,_derivationally_related_form,13794417,0
03399047,_hypernym,02783994,0
10129825,_derivationally_related_form,01803641,0
11766609,_member_meronym,12216382,0
00263231,_derivationally_related_form,00407090,0
01725712,_also_see,01156112,0
00024814,_derivationally_related_form,14798450,0
11439031,_has_part,13448334,0
02317970,_derivationally_related_form,14493426,0
00340192,_derivationally_related_form,01993212,0
00900070,_hypernym,05928118,0
15256915,_has_part,00463246,0
10426454,_hypernym,02842445,0
00200397,_derivationally_related_form,06428976,0
09773962,_derivationally_related_form,00976487,0
10986437,_instance_hypernym,10705448,0
02480923,_derivationally_related_form,10285762,0
04631298,_hypernym,04631067,0
00318035,_hypernym,10516294,0
09887034,_derivationally_related_form,00926472,0
00040928,_derivationally_related_form,03794136,0
00588221,_derivationally_related_form,05807540,0
04490091,_has_part,03424630,0
00772026,_hypernym,02510446,0
06142412,_hypernym,01615121,0
09257949,_derivationally_related_form,01335804,0
00260648,_derivationally_related_form,00264366,0
10408552,_hypernym,10546850,0
02431976,_hypernym,02432704,0
06663940,_hypernym,07169848,0
00589624,_derivationally_related_form,07537068,0
04713428,_derivationally_related_form,02675458,0
00134099,_derivationally_related_form,01412346,0
11412993,_synset_domain_topic_of,13341052,0
01524885,_member_meronym,01545303,0
07248653,_derivationally_related_form,02245555,0
12574727,_member_meronym,12501745,0
09407043,_derivationally_related_form,00025203,0
00387897,_derivationally_related_form,01559055,0
00651759,_hypernym,00119074,0
06449735,_hypernym,10671898,0
05042871,_derivationally_related_form,02112546,0
07206887,_synset_domain_topic_of,05961429,0
02475261,_hypernym,02473981,0
11813830,_hypernym,14122235,0
00523436,_derivationally_related_form,13877918,0
01309991,_derivationally_related_form,04783247,0
14554853,_hypernym,14550797,0
02609203,_verb_group,02600948,0
01396170,_hypernym,01347199,0
04755218,_hypernym,09081213,0
09043052,_has_part,09332394,0
00577068,_derivationally_related_form,02372605,0
09911570,_derivationally_related_form,01056554,0
04780605,_derivationally_related_form,01225397,0
00935940,_derivationally_related_form,09812068,0
04039848,_has_part,03781787,0
06743362,_hypernym,07171206,0
06672752,_hypernym,09771855,0
08570758,_has_part,04295881,0
11192067,_instance_hypernym,10363573,0
11658104,_member_meronym,11651259,0
08511970,_derivationally_related_form,02360497,0
02644035,_derivationally_related_form,01165919,0
02612982,_member_meronym,02612393,0
11838413,_hypernym,11991777,0
05943300,_derivationally_related_form,10423589,0
01245490,_derivationally_related_form,03372656,0
00678282,_derivationally_related_form,10556518,0
01566888,_member_meronym,01524885,0
11700401,_member_meronym,11697388,0
10434725,_derivationally_related_form,01647229,0
01835496,_also_see,01990694,0
00653449,_derivationally_related_form,05774415,0
05284132,_hypernym,05274105,0
11033358,_instance_hypernym,09831411,0
02569130,_derivationally_related_form,04889527,0
11735822,_member_meronym,11719468,0
02401661,_hypernym,07993929,0
00461402,_synset_domain_topic_of,14137829,0
01785392,_member_meronym,01784427,0
13071029,_hypernym,11594676,0
01026975,_derivationally_related_form,04836683,0
00763399,_derivationally_related_form,00685638,0
09632518,_hypernym,10110421,0
13194572,_hypernym,13193269,0
02726305,_hypernym,03195485,0
09826821,_hypernym,07842753,0
00618682,_derivationally_related_form,06468818,0
08949093,_has_part,09263087,0
09917214,_hypernym,10420809,0
12495509,_hypernym,12931906,0
09444100,_hypernym,09469152,0
01029114,_derivationally_related_form,00693401,0
00503982,_also_see,01199751,0
07527817,_derivationally_related_form,00860136,0
10407552,_hypernym,10271216,0
00375071,_derivationally_related_form,00365188,0
01047937,_derivationally_related_form,02552449,0
01822423,_member_meronym,01502262,0
08766988,_member_of_domain_region,01299476,0
06373747,_derivationally_related_form,02425913,0
12335664,_hypernym,12340383,0
00042757,_derivationally_related_form,01350449,0
02744977,_derivationally_related_form,07018931,0
02037090,_derivationally_related_form,00105624,0
02562315,_hypernym,02564403,0
07543288,_derivationally_related_form,01820302,0
07143624,_derivationally_related_form,00876442,0
07295047,_derivationally_related_form,02720354,0
07335917,_derivationally_related_form,00447771,0
02747667,_derivationally_related_form,05697976,0
05698791,_derivationally_related_form,00924873,0
15152261,_derivationally_related_form,02697610,0
01027662,_synset_domain_topic_of,08088963,0
00935827,_hypernym,00853195,0
00734587,_hypernym,00690614,0
13230662,_hypernym,13231078,0
03739327,_hypernym,03124700,0
12739072,_hypernym,01487830,0
08207672,_hypernym,08211290,0
10180178,_hypernym,10245639,0
02367678,_hypernym,02129165,0
07075172,_member_of_domain_usage,00415988,0
01922576,_hypernym,00433232,0
02531422,_also_see,02510879,0
09050244,_member_meronym,09087599,0
08160276,_derivationally_related_form,00692329,0
12868248,_hypernym,12774127,0
01949330,_hypernym,02316180,0
06633692,_hypernym,07554856,0
08849372,_instance_hypernym,09254614,0
02628647,_hypernym,01188725,0
08771116,_instance_hypernym,08633957,0
09977520,_hypernym,10190516,0
02760658,_hypernym,03701391,0
04097256,_hypernym,01562209,0
01497736,_derivationally_related_form,06610332,0
10034201,_derivationally_related_form,01201856,0
00583523,_verb_group,02467003,0
02596067,_hypernym,02632989,0
05467054,_has_part,05480794,0
01650509,_hypernym,01626844,0
05762258,_derivationally_related_form,00608372,0
00013858,_hypernym,09030752,0
04981139,_hypernym,07398097,0
09800964,_hypernym,10437014,0
03177165,_hypernym,03676483,0
00549106,_derivationally_related_form,00849788,0
02547586,_derivationally_related_form,09815790,0
08541130,_hypernym,12032939,0
05564590,_hypernym,05565192,0
14031523,_derivationally_related_form,00407848,0
09340452,_instance_hypernym,09252970,0
04567222,_has_part,04540547,0
08397255,_synset_domain_topic_of,00805376,0
08965598,_instance_hypernym,08718577,0
09482131,_instance_hypernym,08600992,0
01626138,_derivationally_related_form,01014066,0
00818466,_derivationally_related_form,01887076,0
02926288,_hypernym,04579795,0
10703336,_hypernym,10223744,0
02267975,_member_meronym,02223266,0
01950502,_hypernym,01953810,0
08415272,_hypernym,06547059,0
00522145,_hypernym,00521209,0
01697406,_derivationally_related_form,05938795,0
00744916,_derivationally_related_form,04710390,0
13464204,_derivationally_related_form,00432683,0
00597385,_derivationally_related_form,10298647,0
00390906,_derivationally_related_form,02428487,0
07555647,_hypernym,07529563,0
00282050,_derivationally_related_form,01973125,0
08017974,_synset_domain_topic_of,09581129,0
06883073,_hypernym,06884670,0
09623038,_derivationally_related_form,01301051,0
00820721,_hypernym,01131794,0
10404550,_hypernym,10519494,0
01037650,_derivationally_related_form,06610992,0
00654234,_hypernym,10569411,0
08860123,_member_of_domain_region,13724838,0
12715569,_member_meronym,12948978,0
10495555,_derivationally_related_form,02345856,0
10437852,_hypernym,10672192,0
00066191,_derivationally_related_form,07050619,0
01999218,_hypernym,01999423,0
06156346,_hypernym,00992331,0
00833870,_hypernym,03110322,0
09209263,_has_part,09380446,0
00507143,_derivationally_related_form,13572436,0
00371955,_hypernym,01666131,0
00182269,_derivationally_related_form,13547925,0
10498816,_derivationally_related_form,01117484,0
01171644,_derivationally_related_form,01504480,0
09403581,_instance_hypernym,01400891,0
02507736,_derivationally_related_form,01221790,0
05713737,_derivationally_related_form,02126382,0
09421191,_instance_hypernym,08633957,0
03076411,_synset_domain_topic_of,14202763,0
02506361,_derivationally_related_form,01222666,0
00267041,_derivationally_related_form,09315159,0
01904293,_derivationally_related_form,10683126,0
01477184,_hypernym,02314717,0
13169674,_member_meronym,12959967,0
09546280,_synset_domain_topic_of,15259812,0
02012344,_derivationally_related_form,00331102,0
03478589,_hypernym,02740533,0
02023107,_derivationally_related_form,01230965,0
09968549,_hypernym,09727826,0
01974062,_derivationally_related_form,03525074,0
03259505,_has_part,03718581,0
08792548,_has_part,08791167,0
10334957,_derivationally_related_form,00433232,0
02491383,_hypernym,02493260,0
00189257,_hypernym,13600404,0
02221240,_member_meronym,02219234,0
00417413,_also_see,07949463,0
06159473,_derivationally_related_form,10350896,0
02393086,_similar_to,02270342,0
13955461,_hypernym,13957601,0
01370590,_also_see,00904548,0
02372251,_member_meronym,01886220,0
00399368,_synset_domain_topic_of,06113009,0
02944327,_synset_domain_topic_of,06053439,0
01896295,_hypernym,01894649,0
02148788,_hypernym,02140033,0
03661340,_hypernym,04384593,0
05826291,_derivationally_related_form,00664483,0
00204391,_hypernym,00204585,0
09808080,_hypernym,10746581,0
01229071,_derivationally_related_form,00051712,0
00003553,_derivationally_related_form,01385458,0
02269894,_derivationally_related_form,10775128,0
03955296,_hypernym,03418242,0
02597173,_hypernym,02584145,0
07546465,_hypernym,07547805,0
15243730,_has_part,06351202,0
05062748,_hypernym,05065717,0
11845387,_member_meronym,11818945,0
01967373,_hypernym,01963655,0
13233012,_member_meronym,12097013,0
00747029,_hypernym,00748011,0
05653575,_hypernym,05659621,0
12188635,_hypernym,12287642,0
12911440,_has_part,07734017,0
01408153,_hypernym,01152396,0
00467717,_derivationally_related_form,03451473,0
12623524,_hypernym,12623818,0
11077195,_instance_hypernym,10451263,0
05821486,_derivationally_related_form,02692686,0
08199025,_hypernym,08206460,0
05904135,_synset_domain_topic_of,08161477,0
09100394,_instance_hypernym,08638442,0
01945845,_hypernym,01948573,0
06277280,_has_part,11480930,0
14561618,_derivationally_related_form,00275466,0
00135311,_derivationally_related_form,01230241,0
10548227,_derivationally_related_form,00416399,0
01822602,_hypernym,01825278,0
04907575,_hypernym,02707251,0
00580865,_hypernym,00123170,0
01870867,_derivationally_related_form,00328502,0
12334891,_hypernym,12335800,0
03760671,_hypernym,03667829,0
00514871,_derivationally_related_form,10362428,0
11893808,_hypernym,11903671,0
03319745,_hypernym,03542860,0
01033527,_verb_group,02388950,0
15279596,_has_part,15279957,0
14449405,_derivationally_related_form,02627934,0
11413263,_synset_domain_topic_of,06097775,0
10462860,_hypernym,09929577,0
01309109,_instance_hypernym,00996056,0
10830456,_instance_hypernym,10747294,0
00787832,_hypernym,13992738,0
03839993,_hypernym,03839795,0
04728376,_derivationally_related_form,02345272,0
00878348,_derivationally_related_form,09852081,0
12609638,_hypernym,13121544,0
02335828,_derivationally_related_form,14492953,0
01157557,_hypernym,01150200,0
01211339,_derivationally_related_form,00976487,0
04735233,_derivationally_related_form,00344125,0
06844903,_hypernym,06820964,0
02991302,_derivationally_related_form,13501738,0
04829282,_hypernym,04829550,0
10047459,_derivationally_related_form,00850192,0
14379829,_derivationally_related_form,00634472,0
01665836,_synset_domain_topic_of,00231567,0
02489363,_hypernym,02489456,0
02368280,_member_meronym,02367131,0
13723712,_has_part,13724350,0
04404412,_synset_domain_topic_of,00849982,0
00029378,_hypernym,07288639,0
01912272,_member_meronym,01917434,0
10375506,_hypernym,10376890,0
01837744,_also_see,00103696,0
02466496,_derivationally_related_form,10227985,0
00773432,_hypernym,00774056,0
04781755,_derivationally_related_form,01801600,0
08860123,_member_of_domain_usage,10102369,0
09975425,_derivationally_related_form,01697406,0
01491991,_member_meronym,01486411,0
13889602,_hypernym,09213565,0
01884974,_derivationally_related_form,00335988,0
00645939,_derivationally_related_form,00945777,0
10011785,_hypernym,10792178,0
11719468,_member_meronym,11696776,0
00192836,_derivationally_related_form,04633197,0
01202728,_derivationally_related_form,01057759,0
02640093,_hypernym,02550516,0
00657728,_derivationally_related_form,14429608,0
05603160,_derivationally_related_form,01201574,0
14796969,_hypernym,14941884,0
09899782,_synset_domain_topic_of,13649626,0
13370448,_hypernym,13397174,0
11911591,_member_meronym,12862648,0
03500557,_derivationally_related_form,01258302,0
00711550,_derivationally_related_form,02809692,0
09041785,_has_part,09039411,0
06295235,_member_of_domain_usage,03408721,0
00661213,_derivationally_related_form,07366971,0
01516534,_also_see,01353169,0
02504131,_derivationally_related_form,01876907,0
00410247,_derivationally_related_form,02568672,0
01719302,_derivationally_related_form,07018931,0
01796346,_derivationally_related_form,13987719,0
13491464,_derivationally_related_form,00058516,0
09096190,_instance_hypernym,08513163,0
07168131,_derivationally_related_form,00749963,0
08964099,_has_part,08843215,0
02297409,_hypernym,02346409,0
01101103,_hypernym,01103180,0
01693881,_derivationally_related_form,05844105,0
09102016,_has_part,09438554,0
02306159,_member_meronym,02303917,0
10419047,_derivationally_related_form,00420132,0
00410406,_derivationally_related_form,10362428,0
05220126,_hypernym,05457973,0
08439955,_hypernym,08404735,0
12730544,_hypernym,12725521,0
08747054,_has_part,09382990,0
04249415,_hypernym,03612965,0
02729182,_derivationally_related_form,00377169,0
08851034,_instance_hypernym,08633957,0
06943771,_hypernym,06944156,0
05011277,_hypernym,05011568,0
04494204,_has_part,03033362,0
12288823,_has_part,07772413,0
05524615,_has_part,05514905,0
00733632,_hypernym,07677593,0
03147509,_derivationally_related_form,01585523,0
11856389,_hypernym,01415256,0
13760316,_hypernym,13773047,0
02653706,_derivationally_related_form,00371846,0
00770997,_hypernym,00733483,0
00371487,_hypernym,07139151,0
15279596,_hypernym,15285622,0
00202934,_derivationally_related_form,10362428,0
05204004,_hypernym,09809279,0
13377268,_hypernym,13381734,0
00238867,_verb_group,00575169,0
02123672,_hypernym,02124332,0
00445467,_derivationally_related_form,13460991,0
01504480,_hypernym,01092366,0
08221897,_hypernym,08310389,0
12838027,_member_meronym,12815060,0
00819508,_derivationally_related_form,07214994,0
08721559,_instance_hypernym,08695198,0
08392137,_synset_domain_topic_of,08041840,0
02627686,_hypernym,01479643,0
01437888,_derivationally_related_form,00318186,0
03560161,_hypernym,05632272,0
07225696,_hypernym,07226330,0
04949066,_derivationally_related_form,00911327,0
01730799,_derivationally_related_form,01253778,0
00919424,_derivationally_related_form,04538249,0
04710390,_hypernym,04711031,0
13261916,_hypernym,13313899,0
01113473,_hypernym,01405044,0
11716422,_hypernym,11564258,0
02578235,_also_see,05239808,0
08994540,_instance_hypernym,08392137,0
04834228,_hypernym,04834605,0
08705397,_instance_hypernym,08700255,0
02407987,_verb_group,02433123,0
09440400,_member_meronym,09725229,0
00055793,_synset_domain_topic_of,01116026,0
00570003,_derivationally_related_form,13426238,0
06876144,_derivationally_related_form,00867231,0
01444520,_hypernym,02594552,0
10680153,_derivationally_related_form,02257767,0
09690371,_derivationally_related_form,02968828,0
12681141,_hypernym,12678548,0
00101629,_hypernym,00008055,0
12399132,_hypernym,12771390,0
13926932,_hypernym,13359690,0
01259691,_derivationally_related_form,09385137,0
01078783,_derivationally_related_form,07468534,0
08131530,_has_part,08138466,0
11875100,_member_meronym,11870418,0
04922787,_hypernym,04923743,0
08017257,_synset_domain_topic_of,10702615,0
06024230,_hypernym,06034611,0
00510364,_derivationally_related_form,04683136,0
00870312,_derivationally_related_form,00140751,0
03724870,_derivationally_related_form,02147962,0
01389875,_member_meronym,01389188,0
01716732,_member_meronym,01711662,0
13839662,_synset_domain_topic_of,08454191,0
03932203,_derivationally_related_form,01530678,0
10928140,_instance_hypernym,10363573,0
11251531,_instance_hypernym,10151760,0
06759974,_derivationally_related_form,02642238,0
07011387,_hypernym,07109196,0
12566627,_hypernym,11635709,0
07073447,_member_of_domain_usage,10786992,0
00691050,_hypernym,00685508,0
12930044,_member_meronym,12923439,0
02582042,_derivationally_related_form,00122106,0
12712820,_hypernym,12711817,0
00223250,_hypernym,01012561,0
00837288,_derivationally_related_form,00548802,0
12081488,_hypernym,11668117,0
00531490,_hypernym,14456138,0
10568200,_synset_domain_topic_of,06232880,0
15166742,_hypernym,13359690,0
08732116,_has_part,09440400,0
01814091,_hypernym,01814370,0
02550868,_derivationally_related_form,00045907,0
05854150,_derivationally_related_form,02453692,0
12485981,_hypernym,12398174,0
07404114,_hypernym,07403920,0
09298698,_instance_hypernym,09426788,0
13628056,_has_part,13629854,0
00275253,_derivationally_related_form,14518924,0
11777080,_hypernym,12623818,0
08890097,_member_of_domain_region,08046759,0
08540903,_has_part,08553535,0
02636921,_derivationally_related_form,09762385,0
04668139,_derivationally_related_form,02921753,0
00848466,_derivationally_related_form,10505942,0
00339085,_derivationally_related_form,14948645,0
02251743,_hypernym,02355259,0
10681557,_derivationally_related_form,02339171,0
11498203,_derivationally_related_form,01872877,0
14480420,_hypernym,13536016,0
00482298,_has_part,00563494,0
00950936,_hypernym,00978369,0
08811215,_has_part,08810220,0
03100490,_hypernym,03678362,0
00941990,_derivationally_related_form,05650820,0
13467700,_derivationally_related_form,00238542,0
10512708,_hypernym,10562968,0
12689808,_hypernym,01597336,0
04179385,_derivationally_related_form,04160372,0
01629958,_derivationally_related_form,07324380,0
01383646,_derivationally_related_form,01015310,0
08900535,_member_of_domain_region,06930934,0
12274630,_hypernym,12264786,0
01229631,_derivationally_related_form,04632157,0
02465145,_hypernym,02478936,0
11311011,_instance_hypernym,09805475,0
11774279,_member_meronym,11766609,0
00768483,_hypernym,04811126,0
09038597,_instance_hypernym,08696931,0
01474641,_hypernym,01474283,0
00899292,_derivationally_related_form,01632103,0
01888295,_also_see,01921964,0
14459422,_derivationally_related_form,00725772,0
09052835,_has_part,09050730,0
05311054,_has_part,05300926,0
08493493,_instance_hypernym,08519299,0
09700492,_hypernym,09886807,0
01359432,_derivationally_related_form,08376250,0
02399331,_hypernym,02396716,0
00060833,_derivationally_related_form,00692726,0
07281219,_hypernym,07049713,0
01531265,_derivationally_related_form,02814860,0
02280223,_hypernym,02300797,0
02325968,_hypernym,02326198,0
10162194,_hypernym,07547674,0
14445749,_derivationally_related_form,00064095,0
02547225,_derivationally_related_form,00773402,0
09112282,_has_part,09044862,0
05320899,_hypernym,04060647,0
00050693,_derivationally_related_form,00423971,0
01300655,_hypernym,02422663,0
14549937,_derivationally_related_form,01917549,0
02180797,_also_see,00023383,0
01719302,_synset_domain_topic_of,09490352,0
10618685,_hypernym,10739636,0
13601596,_hypernym,13627327,0
07186148,_derivationally_related_form,00894221,0
12122245,_hypernym,12141495,0
01377092,_hypernym,01368973,0
02549847,_hypernym,01740969,0
02989893,_hypernym,03828465,0
02688895,_instance_hypernym,08344551,0
01569181,_hypernym,01325774,0
02615494,_member_meronym,02612393,0
00933821,_derivationally_related_form,05808218,0
11940349,_hypernym,12869478,0
08426816,_synset_domain_topic_of,08402693,0
02495922,_also_see,01001689,0
00143914,_hypernym,01659248,0
14803074,_hypernym,14822563,0
06172294,_hypernym,06163751,0
00803325,_derivationally_related_form,06550206,0
00708017,_derivationally_related_form,02530003,0
05036394,_derivationally_related_form,01509527,0
00889490,_derivationally_related_form,08894319,0
01354869,_member_meronym,01341876,0
02654890,_member_meronym,02652335,0
05701363,_derivationally_related_form,02193765,0
11894558,_hypernym,11898775,0
13616054,_hypernym,13625063,0
01002740,_synset_domain_topic_of,09826204,0
02025550,_hypernym,02025829,0
09908508,_derivationally_related_form,00595785,0
09437098,_hypernym,00052500,0
01229976,_derivationally_related_form,10365514,0
00072808,_derivationally_related_form,00618057,0
13962360,_derivationally_related_form,02614181,0
02561995,_derivationally_related_form,04599396,0
15158997,_hypernym,15222686,0
11331300,_instance_hypernym,10564400,0
02837416,_hypernym,13724838,0
05124928,_hypernym,05846355,0
13169219,_member_meronym,11544769,0
13030157,_hypernym,12992464,0
03350011,_hypernym,02972533,0
10053439,_hypernym,10231515,0
12606907,_member_meronym,12154628,0
14828683,_derivationally_related_form,01362568,0
00334174,_hypernym,00553823,0
00944548,_derivationally_related_form,05769833,0
02033137,_hypernym,02033703,0
10614363,_hypernym,06878580,0
00156390,_derivationally_related_form,01645601,0
02207206,_also_see,02285392,0
02282082,_hypernym,06892358,0
02377938,_derivationally_related_form,06661562,0
02359915,_hypernym,02357911,0
02644622,_derivationally_related_form,06185748,0
10017422,_hypernym,10803031,0
00689950,_derivationally_related_form,05785311,0
02376791,_hypernym,01322685,0
14656666,_hypernym,14810704,0
00812274,_derivationally_related_form,01220303,0
01829869,_hypernym,01830042,0
10562283,_hypernym,00222376,0
00151689,_derivationally_related_form,00883611,0
12169776,_member_meronym,12189293,0
02482425,_derivationally_related_form,00225593,0
06780309,_derivationally_related_form,01723963,0
00583990,_derivationally_related_form,04670531,0
01273016,_hypernym,00735389,0
01323599,_hypernym,02513560,0
