head,relation,tail,label
Welsh_language,languageFamily,Anglo-Frisian_languages,0
ZX81,operatingSystem,Sinclair_Research,0
Leonard_P._Zakim_Bunker_Hill_Memorial_Bridge,crosses,CO_Les_Ulis,0
Magic_Johnson,birthPlace,"East_Lansing,_Michigan",0
Alain_Prost,firstRace,1993_Hungarian_Grand_Prix,0
Wheat,kingdom,Flowering_plant,0
Wheat,division,Plant,0
Darkthrone,formerBandMember,Neptune_Towers,0
Darkthrone,genre,Horror_punk,0
Darkthrone,associatedBand,Witchcraft_(band),0
Darkthrone,associatedMusicalArtist,Witchcraft_(band),0
The_Price_Is_Right_(U.S._game_show),composer,Dream_House_(game_show),0
The_Price_Is_Right_(U.S._game_show),format,720p,0
Jørn_Utzon,award,Golden_Phoenix_Awards,0
United_States_Navy_SEALs,battle,Battle_of_Blanc_Mont_Ridge,0
Plotinus,influenced,Sinclair_BASIC,0
Space_Shuttle_program,launchSite,Tim_Ryan_(actor),0
Space_Shuttle_program,manufacturer,List_of_Schütte-Lanz_airships,0
Bill_Viola,training,Boston_University,0
"Otto_III,_Holy_Roman_Emperor",deathPlace,South_West_England_(European_Parliament_constituency),0
Goldie,ethnicity,Anglo-Burmese_people,0
Peter_Tork,recordLabel,Total_Experience_Records,0
Roger_Williams,birthPlace,Fulham,0
Roger_Williams,predecessor,Israel_Kirzner,0
William_Rowan_Hamilton,field,Natural_philosophy,0
Harold_Godwinson,birthPlace,Waltham_Abbey_(town),0
Harold_Godwinson,restingPlace,Wessex,0
"Carter_Harrison,_Sr.",birthPlace,Illinois's_2nd_congressional_district,0
"Carter_Harrison,_Sr.",region,"Fayette_County,_Kentucky",0
James_A._Garfield,spouse,John_S._Mason,0
Greater_Poland_Voivodeship,part,Gmina_Pakosław,0
Ingrid_Bergman,deathPlace,Record_Plant,0
Ingrid_Bergman,child,Joe_Morton,0
Bix_Beiderbecke,genre,Dance_music,0
Émile_Picard,doctoralAdvisor,Mihailo_Petrović,0
Émile_Picard,doctoralStudent,Jovan_Karamata,0
Hubert_Humphrey,almaMater,Saint_Mary's_University_of_Minnesota,0
Hubert_Humphrey,religion,Southern_Baptist_Convention,0
Hubert_Humphrey,predecessor,George_McGovern,0
La_Paz,country,Peru,0
Supergrass,recordLabel,Block_Entertainment,0
Supergrass,associatedMusicalArtist,Bad_Blood_(Supergrass_song),0
East_India_Company,locationCity,Kingdom_of_Great_Britain,0
Parsi,language,Japanese_language,0
Yes_(band),bandMember,Circa_(band),0
Yes_(band),associatedMusicalArtist,Steve_Howe_(musician),0
The_Hollywood_Revue_of_1929,writer,Lights_of_Old_Broadway,0
Amman,timeZone,Time_in_Ecuador,0
King_Oliver,deathPlace,"Eastman,_Georgia",0
King_Oliver,genre,Johnny_Pate,0
Bal_Gangadhar_Tilak,birthPlace,Punjab_Province_(British_India),0
Bal_Gangadhar_Tilak,deathPlace,Punjab_Province_(British_India),0
Rocky,musicComposer,The_Formula_(1980_film),0
Alfred_Bester,deathPlace,Nord-du-Québec,0
Lua_(programming_language),influenced,MorphOS,0
Psyche_(band),genre,Dance_music,0
AviaBellanca_Aircraft,location,Amol,0
Srinivasa_Ramanujan,almaMater,Boston_University,0
Paul_Atreides,child,Street_Fighter_II′:_Champion_Edition,0
William_Ramsay,deathPlace,London,0
Hans_Holbein_the_Younger,deathPlace,Fulham,0
Butterfly,class,Gray_wolf,0
Butterfly,order,Adephaga,0
Mitsubishi,product,Health_club,0
Mitsubishi,subsidiary,Rabobank,0
Telex_(band),genre,Contemporary_classical_music,0
Telex_(band),instrument,Piccolo,0
Merlucciidae,order,Bacilli,0
Characiformes,order,Lepidoptera,0
Airspeed_Ltd.,industry,"Donald_Wills_Douglas,_Sr.",0
Solothurn,canton,"Once_More,_with_Feeling!",0
Solothurn,district,"Once_More,_with_Feeling!",0
Paul_Newman,birthPlace,The_Drowning_Pool_(film),0
Paul_Newman,child,The_Drowning_Pool_(film),0
Pat_Robertson,education,"Hoquiam,_Washington",0
Pat_Robertson,religion,United_Church_of_Christ,0
Alfred_Rosenberg,deathPlace,Province_of_Posen,0
Yosemite_Valley,architect,Barclay_Hope,0
Bruce_Nauman,field,Functional_analysis,0
Alice_in_Chains,hometown,"Olympia,_Washington",0
Alice_in_Chains,genre,Mambo_(music),0
Alice_in_Chains,recordLabel,Grand_Royal,0
Alice_in_Chains,associatedBand,Madfly,0
Alice_in_Chains,associatedMusicalArtist,Madfly,0
Houses_of_the_Holy,producer,The_Firm_(rock_band),0
Houses_of_the_Holy,genre,Horror_punk,0
Lisa_Lopes,hometown,"Eastman,_Georgia",0
River_Severn,city,"Kingswood,_South_Gloucestershire",0
River_Severn,leftTributary,BBC_West,0
Charles_K._Kao,almaMater,University_of_Cambridge,0
Charles_K._Kao,award,National_Medal_of_Science,0
Lake_Huron,part,French_River_(Ontario),0
Somaliland,language,Welsh_language,0
Poitiers,department,"South_Yarra,_Victoria",0
Minsk,country,Kaliningrad,0
Grunge,stylisticOrigin,Horror_punk,0
Grunge,instrument,Mutilator,0
Phnom_Penh,governmentType,Comarcas_of_Aragon,0
Geastrales,class,Elasmobranchii,0
University_College_London,city,Fulham,0
Armageddon_(1998_film),starring,Morgan_Freeman,0
Dutch_Republic,capital,Amsterdam-Zuid,0
The_Little_Girl_Who_Lives_Down_the_Lane,starring,Richard_Libertini,0
David_Eddings,birthPlace,"Carson_City,_Nevada",0
David_Eddings,deathPlace,"Spokane,_Washington",0
David_Eddings,influencedBy,Algernon_Charles_Swinburne,0
United_States_Department_of_the_Treasury,leader,John_Spicer_(footballer),0
Conakry,isPartOf,Stade_du_28_Septembre,0
Conakry,timeZone,Eastern_European_Time,0
Buddy_Bolden,genre,Johnny_Pate,0
Lilongwe,country,British_Virgin_Islands,0
Maseru,isPartOf,Speech_synthesis,0
Chickpea,kingdom,Flowering_plant,0
"Clinton_County,_Indiana",countySeat,Claude_de_Givray,0
"Clinton_County,_Indiana",largestCity,Claude_de_Givray,0
Port_of_Spain,country,Georgia_(U.S._state),0
Yakima_River,state,"Olympia,_Washington",0
Laibach_(band),bandMember,Iron_Sky:_The_Coming_Race,0
"Olympia,_Washington",isPartOf,"Okanogan,_Washington",0
Gentiana,kingdom,Flowering_plant,0
Gentiana,division,Plant,0
Battle_of_Crécy,place,"Saint-Quentin,_Aisne",0
Battle_of_Crécy,commander,John_II_of_France,0
Tatra_Mountains,country,Kežmarok,0
John_Dryden,occupation,Diplomat,0
John_Dryden,almaMater,University_College_London,0
Hutu,related,Abayudaya,0
The_West_Wing,starring,Love_Walked_In_(1997_film),0
Crocus,kingdom,Tryton,0
Crocus,division,Plant,0
Countdown_to_Extinction,genre,Grunge,0
Countdown_to_Extinction,recordLabel,Block_Entertainment,0
Leslie_Groves,award,Bolivia,0
Netwide_Assembler,license,"John_Lambton,_1st_Earl_of_Durham",0
Netwide_Assembler,language,Japanese_language,0
Helsinki_University_of_Technology,country,Pori,0
Timișoara,leaderName,Ecaterina_Andronescu,0
Timișoara,timeZone,Coordinated_Universal_Time,0
Larry_Page,birthPlace,"Henderson,_New_York",0
Larry_Page,knownFor,"Zoe,_Duncan,_Jack_and_Jane",0
Larry_Page,almaMater,Michigan_Radio,0
Sunrise_(company),type,States_of_Mexico,0
Imperial_College_London,city,Fulham,0
Scottish_Parliament,politicalPartyInLegislature,Scottish_Republican_Socialist_Movement,0
Wilhelm_Röntgen,award,National_Medal_of_Science,0
The_Lives_of_a_Bengal_Lancer_(film),writer,The_Mystic,0
Max_Born,doctoralStudent,Georg_Elias_Müller,0
Max_Born,birthPlace,Germany,0
Max_Born,almaMater,University_of_Kiel,0
Max_Born,award,National_Medal_of_Science,0
Lake_Malawi,country,British_Virgin_Islands,0
Băile_Herculane,timeZone,Time_in_Ecuador,0
Convolvulaceae,kingdom,Flowering_plant,0
Rupert_Brooke,education,"Churchill_College,_Cambridge",0
Louisiana_Tech_University,state,"East_Baton_Rouge_Parish,_Louisiana",0
George_McGovern,religion,United_Church_of_Christ,0
Qui-Gon_Jinn,occupation,Small_business,0
Qui-Gon_Jinn,series,Pierre_Bordage,0
Qui-Gon_Jinn,lastAppearance,Star_Wars:_Clone_Wars_(2003_TV_series),0
"Kourou,_French_Guiana",arrondissement,First_League_of_the_Federation_of_Bosnia_and_Herzegovina,0
Mikhail_Lomonosov,occupation,Diplomat,0
The_Eminem_Show,artist,Alex_Feather_Akimov,0
The_Eminem_Show,genre,Gangsta_rap,0
Ibiza,capital,But_Not_in_Vain,0
Ibiza,largestCity,But_Not_in_Vain,0
Pompeu_Fabra_University,city,Second_Spanish_Republic,0
Cadillac,owner,CAMI_Automotive,0
Cadillac,owningCompany,CAMI_Automotive,0
Gironde,part,Pessac,0
E._M._Forster,deathPlace,London,0
E._M._Forster,genre,Japanese_hip_hop,0
E._M._Forster,almaMater,University_College_London,0
Progressive_metal,stylisticOrigin,Folk_music,0
Progressive_metal,instrument,Mutilator,0
Philippe_Pétain,birthPlace,French_Third_Republic,0
Philippe_Pétain,deputy,Albert_François_Lebrun,0
Philippe_Pétain,president,Paul_Doumer,0
Philippe_Pétain,predecessor,Paul_Doumer,0
Jean-Bertrand_Aristide,occupation,Small_business,0
Errol_Flynn,deathPlace,Flathead_Range,0
The_Glimmer_Man,director,Michelle_Johnson_(actress),0
The_Glimmer_Man,starring,John_Gray_(director),0
Under_Siege_2:_Dark_Territory,starring,Twin_Peaks,0
Lycopodiophyta,kingdom,Flowering_plant,0
All_That_Jazz_(film),director,Daniel_Melnick,0
All_That_Jazz_(film),producer,Bob_Fosse,0
All_That_Jazz_(film),writer,Daniel_Melnick,0
All_That_Jazz_(film),editing,Bob_Fosse,0
Huesca,leaderParty,Republican_Left_of_Catalonia,0
Huesca,isPartOf,Grandas_de_Salime,0
Anise,kingdom,Tryton,0
Anise,division,Plant,0
Fernando_Collor_de_Mello,residence,Curitiba,0
Fernando_Collor_de_Mello,almaMater,University_of_Texas_Medical_Branch,0
Ferdinand_I_of_Bulgaria,deathPlace,Province_of_Posen,0
Isaac_D'Israeli,birthPlace,British_North_America,0
Isaac_D'Israeli,deathPlace,Kingdom_of_Great_Britain,0
Shareaza,language,Japanese_language,0
Shareaza,genre,Thriller_(genre),0
Newcastle_upon_Tyne,isPartOf,North_Tyneside,0
U.S._Route_101,routeEnd,Washington_(state),0
Robbin_Crosby,genre,Horror_punk,0
Porfirio_Díaz,deathPlace,Pas-de-Calais,0
Bob_Fosse,restingPlace,Universal_Soldier:_The_Return,0
Angela_Merkel,successor,Jens_Böhrnsen,0
Angela_Merkel,president,Jens_Böhrnsen,0
Zacatecas_City,isPartOf,Querétaro,0
Bruno_Bauer,influencedBy,Johann_Eduard_Erdmann,0
Lilium,kingdom,Tryton,0
Lilium,division,Plant,0
The_Godfather_Part_II,cinematography,John_Cazale,0
Hever_Castle,type,Township_(Pennsylvania),0
Daria,format,720p,0
"Santa_Rosa_County,_Florida",largestCity,2014_Orlando_City_SC_season,0
Love_Me_Tonight,writer,Leo_McCarey,0
Love_Me_Tonight,starring,Waldemar_Young,0
The_Last_Picture_Show,starring,Robert_Surtees_(cinematographer),0
The_Last_Picture_Show,cinematography,Timothy_Bottoms,0
Manhattan_(film),director,Richard_Lewis_(comedian),0
Manhattan_(film),starring,Brian_Markinson,0
Manhattan_(film),cinematography,Brian_Markinson,0
Modern_Times_(film),starring,Three_Little_Twirps,0
U.S._Route_1,routeJunction,"Catonsville,_Maryland",0
Pass_the_Gravy,director,Max_Davidson,0
Pass_the_Gravy,writer,Max_Davidson,0
Pass_the_Gravy,starring,Leo_McCarey,0
The_Beatles_(album),recordLabel,Capitol_Records,0
Max_Allan_Collins,birthPlace,KBEA-FM,0
The_Poor_Little_Rich_Girl,language,Welsh_language,0
Syringa,kingdom,Tryton,0
Syringa,division,Plant,0
Syringa,family,Atripliceae,0
Camellia,kingdom,Tryton,0
Camellia,division,Plant,0
Camellia,order,Saxifragales,0
"Hampden_County,_Massachusetts",countySeat,"Holyoke,_Massachusetts",0
"Hampden_County,_Massachusetts",largestCity,"Holyoke,_Massachusetts",0
Red_River_(1948_film),starring,Josephine_Wayne,0
Red_River_(1948_film),musicComposer,John_Wayne,0
Red_River_(1948_film),editing,Montgomery_Clift,0
Shadow_of_a_Doubt,cinematography,Nelson_Eddy,0
Shadow_of_a_Doubt,distributor,Gramercy_Pictures,0
Batasuna,ideology,Gaullism,0
John_Ruskin,birthPlace,Fulham,0
John_Ruskin,influencedBy,Charles_Spearman,0
"Sholto_Douglas,_1st_Baron_Douglas_of_Kirtleside",restingPlace,Fulham,0
Louis_Althusser,mainInterest,Economic_policy,0
John_II_of_France,parent,Paul_Whitsun-Jones,0
John_II_of_France,deathPlace,British_North_America,0
Philip_VI_of_France,successor,Paul_Whitsun-Jones,0
Wake_Island_(film),starring,Lionel_Belmore,0
Western_Publishing,parentCompany,Grizzly_(novel),0
Sky_plc,regionServed,Latin_America,0
Sky_plc,industry,Logistics,0
Sky_plc,subsidiary,Living_TV_Group,0
The_More_the_Merrier,cinematography,A_Dangerous_Profession,0
Míchel_(footballer),team,CD_Masnou,0
South_Dakota_State_University,type,Liberal_arts_colleges_in_the_United_States,0
David_Attenborough,almaMater,Imperial_College_London,0
Oleaceae,kingdom,Tryton,0
Oleaceae,division,Plant,0
The_Magnetic_Fields,bandMember,Savage_Progress,0
The_Magnetic_Fields,genre,In_the_Pines,0
University_of_Lausanne,city,Bolligen,0
Dương_Văn_Minh,birthPlace,West_Point_Cemetery,0
Elliott_Smith,instrument,Moog_synthesizer,0
Elliott_Smith,genre,Pagan_metal,0
"Lawrence_County,_Alabama",countySeat,"Birmingham,_Michigan",0
"Lawrence_County,_Alabama",largestCity,"Birmingham,_Michigan",0
Stone_Temple_Pilots,genre,Horror_punk,0
François_Rabelais,birthPlace,Romain_Rolland,0
Beryl_Bainbridge,deathPlace,Fulham,0
British_Aircraft_Corporation,location,Fulham,0
Billie_Joe_Armstrong,instrument,Mutilator,0
Fritillaria,kingdom,Tryton,0
Fritillaria,division,Plant,0
Ilford,region,Birkenhead,0
Terry_Goodkind,birthPlace,RAF_Lakenheath,0
Tina_Turner,residence,Tommy_(1975_film),0
Todd_McFarlane,award,University_of_Caen_Normandy,0
Algerian_War,commander,Ahmed_Gaid_Salah,0
Alan_Bennett,birthPlace,Garforth,0
Laon,region,"Saint-Quentin,_Aisne",0
Nightwish,bandMember,List_of_Nightwish_band_members,0
Nightwish,hometown,Goirle,0
Silja_Line,location,Pori,0
Manfred_von_Richthofen,relation,Dina_Titus,0
"Princeton,_New_Jersey",governmentType,Republic,0
Huey_Lewis_and_the_News,bandMember,Stuck_with_You,0
Huey_Lewis_and_the_News,formerBandMember,Huey_Lewis,0
Huey_Lewis_and_the_News,recordLabel,Capitol_Records,0
Ozzy_Osbourne,genre,Horror_punk,0
